 MULTIPOLE MOMENT ANALYSIS 
 units in bohr - hartree atomic units 

 MO TRANSISITION DIPOLE MOMENTS 

 orbital 1       orbital2      dx-dy-dz
           15           12    7.519241e-01    3.864443e-02   -5.150193e-14
           15           13   -3.864443e-02    7.519241e-01   -1.748493e-12
           15           14    3.709239e-15   -2.278570e-13   -6.045901e+00
           15           15   -1.299473e-13   -6.899422e-13    7.199613e-09
           16            0    2.452649e-03   -1.484471e-07   -1.902238e-15
           16            1    2.969984e-12   -2.219862e-16    7.801213e-16
           16            2   -4.195763e-14    1.540314e-16    4.204663e-16
           16            3    1.247867e-12    3.506759e-18    1.509572e-15
           16            4   -1.072873e-03    6.493588e-08   -3.522955e-14
           16            5    2.906509e-12   -1.912077e-15   -4.652617e-15
           16            6   -4.517915e-02    2.734478e-06   -2.672027e-13
           16            7    2.256023e-13    1.707621e-13    1.694938e-02
           16            8   -1.680478e-13    1.990590e-13   -1.454465e-02
           16            9   -1.291852e-14   -1.208328e-15   -8.408763e-14
           16           10   -2.147489e-14   -6.131724e-17    1.138075e-12
           16           11   -2.796320e-10   -1.029362e-14   -8.187476e-13
           16           12   -6.057547e-12   -3.110387e-13    3.864631e+00
           16           13   -1.013951e-12   -6.057681e-12   -1.988536e-01
           16           14   -4.625331e+00    2.799491e-04   -1.800279e-12
           16           15   -1.807052e-09    1.971502e-13    1.862270e-13
           16           16   -2.775823e-13    2.188655e-16    6.977201e-11
           17            0   -1.484471e-07   -2.452649e-03   -1.387288e-15
           17            1   -3.582702e-16   -2.954932e-12    1.666461e-15
           17            2    9.168064e-17    1.744190e-14    1.249061e-15
           17            3   -6.527039e-16   -1.201194e-12    6.454364e-16
           17            4    6.493588e-08    1.072873e-03    1.091604e-15
           17            5   -1.361357e-15   -2.538830e-12   -9.835484e-17
           17            6    2.734478e-06    4.517915e-02    4.709772e-15
           17            7    1.450195e-15   -2.467032e-14   -1.454465e-02
           17            8    6.086751e-17   -3.431203e-15   -1.694938e-02
           17            9   -5.876405e-17    8.558246e-15    4.112484e-13
           17           10    3.931374e-15    2.250907e-14    3.368065e-14
           17           11   -2.927600e-14    2.841250e-10   -1.737534e-12
           17           12    1.363891e-14    1.657966e-15   -1.988536e-01
           17           13    3.288906e-16    1.339492e-12   -3.864631e+00
           17           14    2.799491e-04    4.625331e+00    1.139125e-12
           17           15    1.681986e-13    1.797931e-09    3.553229e-13
           17           16   -1.804577e-13    1.390413e-13    1.164152e-14
           17           17    7.267238e-16    3.609518e-13    1.986333e-11
           18            0   -3.420620e-15    9.360977e-16   -1.655360e-03
           18            1   -2.830445e-16   -3.286226e-15   -3.559591e-12
           18            2   -2.597881e-16   -2.229047e-16   -1.501098e-12
           18            3    2.215976e-15   -5.074509e-17   -4.294260e-12
           18            4    4.044948e-15   -6.273505e-15   -3.750285e-02
           18            5    3.835409e-15   -2.779880e-15   -5.041400e-11
           18            6    6.326314e-14    2.250552e-16   -1.826240e-01
           18            7    1.408228e-01    1.208285e-01   -4.791409e-14
           18            8   -1.208285e-01    1.408228e-01    2.262455e-14
           18            9    1.505863e-12    1.949302e-11    2.202435e-14
           18           10   -1.937676e-11    1.519230e-12    2.531964e-14
           18           11    5.525496e-13   -1.310353e-12   -1.603772e-11
           18           12   -4.267201e+00   -2.193088e-01   -5.501106e-12
           18           13    2.193088e-01   -4.267201e+00    2.747625e-14
           18           14    6.536141e-12    1.274830e-12   -1.285006e+00
           18           15   -1.638514e-13    1.372575e-12   -1.019218e-09
           18           16    2.414296e-09   -2.573239e-13    4.464421e-13
           18           17   -2.093067e-13   -2.393087e-09    1.071992e-12
           18           18    9.315659e-13   -2.318280e-12   -1.522966e-08
           19            0   -1.206287e-16   -9.041346e-16    8.709725e-12
           19            1    2.055872e-16   -2.297011e-15   -2.331577e-03
           19            2    1.545117e-15    2.554682e-15   -1.849311e-03
           19            3   -2.230970e-15   -1.090299e-14   -1.258114e-03
           19            4   -1.241116e-15   -1.098531e-15    8.625164e-11
           19            5   -2.404061e-14   -3.309140e-14   -6.352560e-02
           19            6   -2.557069e-15    6.966520e-15    3.385183e-10
           19            7   -3.415409e-10   -2.931624e-10    3.065970e-15
           19            8    2.930490e-10   -3.416739e-10   -1.502420e-14
           19            9    5.319264e-03    6.837740e-02    1.395778e-14
           19           10   -6.837740e-02    5.319264e-03   -5.782103e-14
           19           11   -3.444743e-14    1.003835e-13   -5.270224e-01
           19           12    6.212723e-09    3.192984e-10   -3.725652e-14
           19           13   -3.192968e-10    6.212809e-09   -1.427187e-14
           19           14   -2.906702e-13    5.687040e-13   -2.693997e-09
           19           15    8.240076e-13    2.226180e-12   -1.425893e+00
           19           16    4.502004e-01   -2.724847e-05   -9.375030e-12
           19           17   -2.724847e-05   -4.502004e-01    1.656235e-12
           19           18   -1.784423e-12   -2.980907e-12   -6.092470e+00
           19           19    5.034563e-14   -5.809766e-14    1.117948e-08
           20            0   -4.935141e-12   -1.320048e-13    3.862964e-17
           20            1    4.086247e-03    1.090958e-04   -1.252842e-15
           20            2   -4.598116e-03   -1.227618e-04    3.329588e-16
           20            3    1.104734e-02    2.949450e-04   -4.962659e-15
           20            4    1.013079e-12    2.632116e-14    3.231884e-15
           20            5    5.029661e-02    1.342833e-03   -2.476866e-14
           20            6   -3.123887e-13   -1.463331e-14    9.953526e-15
           20            7    1.815210e-15   -3.570201e-15   -1.649913e-13
           20            8    6.540554e-15   -5.086180e-15    1.365436e-13
           20            9    5.513649e-15    1.957985e-14   -8.159809e-03
           20           10   -2.739257e-15    1.571978e-15    7.792883e-02
           20           11    6.387750e-02    1.705419e-03   -1.217713e-13
           20           12    5.815894e-13    2.860979e-14   -2.430482e-11
           20           13   -3.705264e-13    5.134023e-13    1.063985e-12
           20           14    1.707916e-10    4.028280e-12    7.019597e-14
           20           15   -2.968122e+00   -7.924377e-02   -5.137640e-13
           20           16    5.728600e-12    1.470479e-13    2.365818e+00
           20           17    1.482058e-14   -2.108554e-13   -6.330657e-02
           20           18    3.892277e+00    1.039171e-01   -5.271749e-12
           20           19   -5.727373e-09   -1.528876e-10    6.555998e-13
           20           20   -4.925138e-13   -1.109619e-14   -4.499418e-11
           21            0    1.311235e-13   -4.919641e-12   -1.385513e-15
           21            1   -1.090958e-04    4.086247e-03   -1.803904e-15
           21            2    1.227618e-04   -4.598116e-03   -1.459307e-15
           21            3   -2.949450e-04    1.104734e-02    1.557615e-16
           21            4   -2.641351e-14    1.010096e-12   -1.484475e-14
           21            5   -1.342833e-03    5.029661e-02   -4.874648e-14
           21            6    6.485992e-15   -6.114417e-13   -5.423235e-14
           21            7    4.897316e-14    4.846091e-14   -2.359092e-14
           21            8   -4.343799e-14    5.132158e-14   -3.865350e-14
           21            9    4.525780e-15    5.295651e-14   -7.792883e-02
           21           10   -5.038630e-14    1.868116e-14   -8.159809e-03
           21           11   -1.705419e-03    6.387750e-02   -3.379725e-13
           21           12   -1.639824e-12   -2.441656e-14    5.908373e-13
           21           13    9.282984e-14   -1.985617e-12   -3.509702e-12
